bang,cot,kieu,dong,khuyet_pct,so_gia_tri_khac_nhau,luc_luong_pct,min,max,trung_binh,do_lech_chuan,p01,p25,trung_vi,p75,p95,p99,so_dong_bang_0,so_dong_am,so_dong_chuoi_rong,hang_so
fact_visits,batch_id,bigint,302926,0.0,1973,0.651,25162,241725,51227.45845214187,54126.02365575,25162.0,25162.0,25162.0,30056.0,191355.0,234206.0,0,0,,false
fact_visits,created_at,timestamp with time zone,302926,0.0,265,0.087,2025-12-01 00:00:00+00,2026-08-31 00:00:00+00,,,,,,,,,,,,false
fact_visits,updated_at,timestamp with time zone,302926,0.0,302926,100.0,2026-06-19 03:12:37.929585+00,2026-08-28 09:12:27.786396+00,,,,,,,,,,,,false
fact_weather_forecast,latitude,double precision,154161,0.0,62,0.04,9.1769,22.8233,16.055325396817786,4.885118308229698,9.1769,10.95,16.0544,21.0285,22.3956,22.8233,0,0,,false
fact_weather_forecast,longitude,double precision,154161,0.0,60,0.039,103.0189,109.3,106.41641587303499,1.3498707576271696,103.0189,105.69,106.1834,107.1833,108.9833,109.3,0,0,,false
fact_weather_forecast,date,date,154161,0.0,2447,1.587,2020-01-01,2026-09-12,,,,,,,,,,,,false
fact_weather_forecast,location_id,bigint,154161,0.0,63,0.041,1,63,32.0,18.184242262647807,1.0,16.0,32.0,48.0,60.0,63.0,0,0,,false
fact_weather_forecast,temperature_max,double precision,154161,0.0,343,0.222,5.6,43,29.27213627311712,4.522182734490467,16.2,26.8,30.2,32.2,35.5,37.5,0,0,,false
fact_weather_forecast,temperature_min,double precision,154161,0.0,283,0.184,2.6,32.7,22.04782986617883,4.226970488377619,9.2,20.0,23.4,24.9,27.0,28.5,0,0,,false
fact_weather_forecast,precipitation_day_sum,double precision,154161,0.0,1948,1.264,0,354.19999999999993,3.66519184488914,7.0270353690311795,0.0,0.0,0.8,4.500000000000001,15.9,28.900000000000006,44176,0,,false
fact_weather_forecast,precipitation_night_sum,double precision,154161,0.0,1806,1.172,0,287.69999999999993,2.425754568275935,6.164846067319869,0.0,0.0,0.1,2.0,12.799999999999999,27.500000000000004,73158,0,,false
fact_weather_forecast,id,bigint,154161,0.0,154161,100.0,1,4434014,162261.76782714177,520783.8656076,1542.6000000000001,38541.0,77081.0,115621.0,146453.0,3482817.4,0,0,,false
fact_weather_forecast,source_refs,jsonb,154161,0.0,,,,,,,,,,,,,,,,false
fact_weather_forecast,batch_id,bigint,154161,0.0,82,0.053,24,241726,6473.324427060022,34514.29130507,24.0,24.0,24.0,24.0,24.0,241726.0,0,0,,false
fact_weather_forecast,created_at,timestamp with time zone,154161,0.0,79,0.051,2026-06-09 08:18:40.248197+00,2026-08-28 02:11:47.870594+00,,,,,,,,,,,,false
fact_weather_forecast,updated_at,timestamp with time zone,154161,0.0,82,0.053,2026-06-09 08:18:40.248197+00,2026-08-28 09:12:34.158853+00,,,,,,,,,,,,false
zz_archive_om_orphans_20260804,salesman_id,bigint,446,0.0,46,10.314,-1,754,268.890134529148,214.575238023001,-1.0,30.0,297.0,473.0,613.0,694.6000000000015,0,83,,false
zz_archive_om_orphans_20260804,product_key,bigint,446,0.0,149,33.408,10,2518,1000.762331838565,502.547400453117,23.6,639.0,991.0,1140.0,1994.0,2420.3500000000004,0,0,,false
zz_archive_om_orphans_20260804,order_date_key,integer,446,0.0,23,5.157,20260511,20260713,20260620.715246636,47.392901124083,20260511.0,20260609.0,20260622.0,20260625.0,20260701.0,20260703.75,0,0,,false
zz_archive_om_orphans_20260804,store_key,bigint,446,0.0,84,18.834,-1,135642,100708.88565022421,16749.06960398,77846.0,89555.5,99806.0,109458.0,134753.0,134774.0,0,2,,false
zz_archive_om_orphans_20260804,distributor_key,bigint,446,0.0,1,0.224,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,446,,true
zz_archive_om_orphans_20260804,chain_key,bigint,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,visit_key,bigint,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,line_status_key,integer,446,0.0,1,0.224,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,446,,true
zz_archive_om_orphans_20260804,sub_inventory_key,bigint,446,0.0,21,4.709,74,141,106.05156950672645,19.778584576519876,74.0,94.0,102.0,122.0,137.0,141.0,0,0,,false
zz_archive_om_orphans_20260804,warehouse_key,bigint,446,0.0,5,1.121,2,7,3.5336322869955157,1.7118654208340198,2.0,2.0,3.0,5.0,6.0,7.0,0,0,,false
zz_archive_om_orphans_20260804,delivery_type_key,integer,446,0.0,1,0.224,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,446,,true
zz_archive_om_orphans_20260804,order_type_key,integer,446,0.0,4,0.897,-1,7,-0.8766816143497758,0.9159981798271879,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0,437,,false
zz_archive_om_orphans_20260804,delivery_date_key,integer,446,95.516,3,15.0,20260609,20260713,20260623.15,30.620703780285652,20260609.0,20260609.0,20260609.0,20260624.0,20260713.0,20260713.0,0,0,,false
zz_archive_om_orphans_20260804,order_source,character varying,446,0.0,2,0.448,9,9,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,order_timestamp,timestamp without time zone,446,100.0,0,,,,,,,,,,,,,,,true
zz_archive_om_orphans_20260804,raw_created_at,timestamp without time zone,446,100.0,0,,,,,,,,,,,,,,,true
zz_archive_om_orphans_20260804,delivery_date,timestamp without time zone,446,95.516,3,15.0,2026-06-09 00:00:00,2026-07-13 00:00:00,,,,,,,,,,,,false
zz_archive_om_orphans_20260804,schedule_ship_date,timestamp without time zone,446,100.0,0,,,,,,,,,,,,,,,true
zz_archive_om_orphans_20260804,sales_qty,numeric,446,0.0,79,17.713,-1,2400,86.79372197309416,227.14914315077,-0.5499999999999998,11.0,24.0,48.0,424.0,1310.0000000000023,5,5,,false
zz_archive_om_orphans_20260804,shipped_qty,numeric,446,0.0,30,6.726,0,504,13.441704035874439,49.20233652954112,0.0,0.0,0.0,0.0,93.25,240.0,384,0,,false
zz_archive_om_orphans_20260804,cancelled_qty,numeric,446,0.0,2,0.448,-1,0,-0.004484304932735426,0.06681463868049928,0.0,0.0,0.0,0.0,0.0,0.0,444,2,,false
zz_archive_om_orphans_20260804,vat_percent,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,unit_price_before_vat,numeric,446,0.0,116,26.009,0,288000,29852.937197309417,32265.12146155,0.0,12364.0,18900.0,27583.5,89136.0,125000.0,36,0,,false
zz_archive_om_orphans_20260804,unit_price_after_discount_before_vat,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,unit_price_after_discount_after_vat,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,unit_price,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,discount_percent,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,amount_before_discount_before_vat,numeric,446,0.0,204,45.74,0,55855200,1471658.811659193,3920303.818,0.0,246139.75,534818.0,1020847.0,6642453.0,18796296.0,41,0,,false
zz_archive_om_orphans_20260804,amount_before_discount,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,discount_amount_before_vat,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,discount_amount,numeric,446,99.552,2,100.0,16178.43,25166.44,20672.435,4494.005,16268.3101,18425.4325,20672.434999999998,22919.4375,24717.0395,25076.5599,0,0,,false
zz_archive_om_orphans_20260804,amount_incl_vat,numeric,446,0.0,204,45.74,0,60323616,1589391.5,4233928.1275,0.0,265830.75,577603.0,1102515.0,7173849.25,20300000.0,41,0,,false
zz_archive_om_orphans_20260804,net_revenue,numeric,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,vat_amount,numeric,446,0.0,202,45.291,0,4468416,117732.68834080717,313624.3095357,0.0,19691.0,42785.0,81668.0,531396.25,1503704.0,41,0,,false
zz_archive_om_orphans_20260804,is_return,boolean,446,0.0,1,0.224,,,,,,,,,,,,,,true
zz_archive_om_orphans_20260804,is_free_order,boolean,446,0.0,1,0.224,,,,,,,,,,,,,,true
zz_archive_om_orphans_20260804,order_line_type,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,order_code,character varying,446,0.0,99,22.197,6,6,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,ora_order_no,character varying,446,0.0,99,22.197,6,6,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,invoice_no,character varying,446,85.65,11,17.188,21,21,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,delivery_days_sla,integer,446,98.879,1,20.0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,,true
zz_archive_om_orphans_20260804,ar_doc_no,character varying,446,85.65,11,17.188,8,8,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,goods_receipt_no,character varying,446,95.516,4,20.0,20,20,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,billing_address,text,446,95.516,4,20.0,60,113,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,shipping_address,text,446,95.516,4,20.0,38,87,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,supervisor_employee_id,bigint,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,asm_employee_id,bigint,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,category_id,bigint,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,row_hash,character,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,sales_flow,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,id,bigint,446,0.0,446,100.0,15570319,36328351,18789107.977578476,4970430.9621,15571666.45,15700355.25,15836630.5,18831578.75,28933314.75,32637447.800000075,0,0,,false
zz_archive_om_orphans_20260804,source_refs,jsonb,446,100.0,,,,,,,,,,,,,,,,false
zz_archive_om_orphans_20260804,batch_id,bigint,446,100.0,0,,,,,,,,,,,,0,0,,true
zz_archive_om_orphans_20260804,created_at,timestamp with time zone,446,0.0,11,2.466,2026-06-19 07:03:50.496302+00,2026-07-16 22:05:49.793951+00,,,,,,,,,,,,false
zz_archive_om_orphans_20260804,updated_at,timestamp with time zone,446,0.0,18,4.036,2026-06-19 07:03:50.496302+00,2026-07-17 15:44:07.530222+00,,,,,,,,,,,,false
zz_archive_om_orphans_20260804,eco_flag,integer,446,0.0,2,0.448,0,1,0.13901345291479822,0.3459605654167876,0.0,0.0,0.0,0.0,1.0,1.0,384,0,,false
zz_archive_om_orphans_20260804,sales_qty_carton,numeric,446,1.57,83,18.907,0,100,3.8495605922551253,9.493351970969542,0.009499999999999998,1.0,1.0,2.0,19.0,58.3333,5,0,,false
zz_archive_om_orphans_20260804,reason_code,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,delivery_date_source,character varying,446,0.0,2,0.448,5,7,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,warehouse_out_at,timestamp without time zone,446,85.65,7,10.938,2026-05-11 00:00:00,2026-07-13 23:28:55,,,,,,,,,,,,false
zz_archive_om_orphans_20260804,canceled_reason_line,character varying,446,99.552,1,50.0,15,15,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,canceled_note,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,product_code,character varying,446,0.0,110,24.664,12,12,,,,,,,,,,,0,false
zz_archive_om_orphans_20260804,is_admin_cancel,boolean,446,100.0,0,,,,,,,,,,,,,,,true
zz_archive_om_orphans_20260804,erp_status,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,dms_status,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,dms_order_code,character varying,446,100.0,0,,,,,,,,,,,,,,0,true
zz_archive_om_orphans_20260804,uom,character varying,446,99.552,1,50.0,3,3,,,,,,,,,,,0,true
